event_date,ota,hotel_name,location,room_type,prices
2024-08-25,rakuten,ロイヤルツインホテル京都八条口,京都,スマート・ハリウッドツインルーム,5100
2024-08-25,rakuten,ロイヤルツインホテル京都八条口,京都,スマート・ハリウッドツインルーム,5100
2024-08-25,rakuten,ロイヤルツインホテル京都八条口,京都,スマート・クイーンルーム,5100
2024-08-25,rakuten,ロイヤルツインホテル京都八条口,京都,ネット限定・全ておまかせ（見つけたら超ラッキー！）,5100
2024-08-25,rakuten,ロイヤルツインホテル京都八条口,京都,ダブルルームおまかせ,5100
2024-08-25,rakuten,ロイヤルツインホテル京都八条口,京都,ツインルームおまかせ,5100
2024-08-25,rakuten,ロイヤルツインホテル京都八条口,京都,スマート・ユニバーサルルーム,5100
2024-08-25,rakuten,ロイヤルツインホテル京都八条口,京都,スマート・KAGUYA,5100
2024-08-25,rakuten,リーベルホテル大阪,大阪,スタンダードツイン【禁煙】,6500
2024-08-25,rakuten,リーベルホテル大阪,大阪,スーペリアツイン【禁煙】,6500
2024-08-25,rakuten,リーベルホテル大阪,大阪,スタンダードダブル【禁煙】,6500
2024-08-25,rakuten,リーベルホテル大阪,大阪,デラックスルーム【禁煙】　66平米,6500
2024-08-25,rakuten,リーベルホテル大阪,大阪,スタンダードツイン・隣接確約【禁煙】,6500
2024-08-25,rakuten,リーベルホテル大阪,大阪,スーペリアツイン・隣接確約【禁煙】,6500
2024-08-25,rakuten,リーベルホテル大阪,大阪,デラックスルーム【トリプル・禁煙】　49平米,6500
2024-08-25,rakuten,リーベルホテル大阪,大阪,スペーシャスルーム　【ブライト・禁煙】,6500
2024-08-25,rakuten,リーベルホテル大阪,大阪,スペーシャスルーム　【グランド・禁煙】,6500
2024-08-25,rakuten,リーベルホテル大阪,大阪,ラグジュアリーフロア【モードツイン・禁煙】,6500
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】デラックスツインシティビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】アクセシブルツインシティビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【喫煙】デラックスツインシティビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【喫煙】エグゼクティブツインパークビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】エグゼクティブツインパークビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【喫煙】エグゼクティブツインベイビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】エグゼクティブツインベイビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【喫煙】ラグジュアリーハーバーキングパークビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】ラグジュアリーハーバーキングパークビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】ビューバスラグジュアリートリプルパークビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【喫煙】エグゼクティブキングベイビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】エグゼクティブキングベイビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】ベイクラブフロアツインシティビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】ベイクラブフロアツインパークビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】ベイクラブフロアキングシティビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】ベイクラブフロアツインベイビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】グランドファミリースイートツイン,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【喫煙】ビューバスラグジュアリーオーシャンツインベイビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【禁煙】ビューバスラグジュアリーオーシャンツインベイビュー,7350
2024-08-25,rakuten,横浜ベイホテル東急,横浜,【喫煙】ビューバスラグジュアリーキングパークビュー,7350
2024-08-25,rakuten,ホテル　パールガーデン,高松・さぬき・東かがわ,本館：【禁煙】ツイン＜25m2：ベット110×190＞,3670
2024-08-25,rakuten,ホテル　パールガーデン,高松・さぬき・東かがわ,本館：【喫煙可】ツイン＜25m2：ベット110×190＞,3670
2024-08-25,rakuten,ホテル　パールガーデン,高松・さぬき・東かがわ,本館：【禁煙】シングル＜16m2：ベット120×190＞,3670
2024-08-25,rakuten,ホテル　パールガーデン,高松・さぬき・東かがわ,本館：【喫煙可】シングル＜16m2：ベット120×190＞,3670
2024-08-25,rakuten,ホテル　パールガーデン,高松・さぬき・東かがわ,新館：令和元年OP【禁煙】ショートツイン,3670
2024-08-25,rakuten,ホテル　パールガーデン,高松・さぬき・東かがわ,【本館】：和室10畳＜角部屋＞＜禁煙＞,3670
2024-08-25,rakuten,ホテル　パールガーデン,高松・さぬき・東かがわ,新館：令和元年OP【禁煙】シングル＜ダブルベット＞,3670
2024-08-25,rakuten,ホテル　パールガーデン,高松・さぬき・東かがわ,新館：部屋タイプお任せ【禁煙】,3670
2024-08-25,rakuten,ホテル　パールガーデン,高松・さぬき・東かがわ,新館：令和元年OP【禁煙】スタンダードツイン,3670
2024-08-25,rakuten,ホテル　パールガーデン,高松・さぬき・東かがわ,新館：令和元年OP【禁煙】シングル＜セミダブルベット＞,3670
2024-08-25,rakuten,月のホテル,酒田・鶴岡・湯野浜・温海,禁煙　訳アリ　ダブル,4050
2024-08-25,rakuten,月のホテル,酒田・鶴岡・湯野浜・温海,禁煙　訳アリ　コンフォートダブル,4050
2024-08-25,rakuten,月のホテル,酒田・鶴岡・湯野浜・温海,ルームタイプおまかせ【禁煙】,4050
2024-08-25,rakuten,月のホテル,酒田・鶴岡・湯野浜・温海,禁煙　ダブルルーム　3・4階,4050
2024-08-25,rakuten,月のホテル,酒田・鶴岡・湯野浜・温海,禁煙　コンフォートダブル　3・4階,4050
2024-08-25,rakuten,月のホテル,酒田・鶴岡・湯野浜・温海,禁煙   モデレートダブル　５〜８階,4050
2024-08-25,rakuten,月のホテル,酒田・鶴岡・湯野浜・温海,禁煙　コンフォート　ダブル　5〜8階,4050
2024-08-25,rakuten,月のホテル,酒田・鶴岡・湯野浜・温海,禁煙　訳アリ　TATAMIツイン,4050
2024-08-25,rakuten,月のホテル,酒田・鶴岡・湯野浜・温海,禁煙　TATAMI ツイン　３、４階,4050
2024-08-25,rakuten,月のホテル,酒田・鶴岡・湯野浜・温海,禁煙　コーナーツイン　３、４階,4050
2024-08-25,rakuten,鬼怒川温泉　あさや,鬼怒川・川治・湯西川・川俣,【禁煙】秀峰館和室渓谷側10畳（3階〜5階）,17600
2024-08-25,rakuten,鬼怒川温泉　あさや,鬼怒川・川治・湯西川・川俣,【禁煙】秀峰館洋室（ツイン又はハリウッドツイン）,17600
2024-08-25,rakuten,鬼怒川温泉　あさや,鬼怒川・川治・湯西川・川俣,【禁煙】秀峰館洋室(スモールツイン・２０平米),17600
2024-08-25,rakuten,鬼怒川温泉　あさや,鬼怒川・川治・湯西川・川俣,【禁煙】秀峰館和室街側12畳,17600
2024-08-25,rakuten,鬼怒川温泉　あさや,鬼怒川・川治・湯西川・川俣,【禁煙】秀峰館和室渓谷側10畳又は街側12畳,17600
2024-08-25,rakuten,鬼怒川温泉　あさや,鬼怒川・川治・湯西川・川俣,【禁煙】秀峰館和室渓谷側12畳,17600
2024-08-25,rakuten,鬼怒川温泉　あさや,鬼怒川・川治・湯西川・川俣,【禁煙】八番館ベッド付和室（10畳+ベッド）,17600
2024-08-25,rakuten,鬼怒川温泉　あさや,鬼怒川・川治・湯西川・川俣,【禁煙】秀峰館■眺望風呂付■リラックス和洋室,17600
2024-08-25,rakuten,鬼怒川温泉　あさや,鬼怒川・川治・湯西川・川俣,【禁煙】秀峰館最上階デラックスツイン（約42平米）,17600
2024-08-25,rakuten,鬼怒川温泉　あさや,鬼怒川・川治・湯西川・川俣,【禁煙】八番館■眺望風呂付■和洋室（10畳+ベッド）,17600
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,■喫煙■セミダブルルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□セミダブルルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,◇禁煙◇コンフォートセミダブルルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,■喫煙■ダブルルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□ダブルルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,◇禁煙◇コンフォートダブルルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,■喫煙■ツインルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□ツインルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,■喫煙■シングルルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□シングルルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□シングルルーム-備考要確認-,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,◇禁煙◇コンフォートツインルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,◇禁煙◇コンフォートダブルルーム★,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,■喫煙■ダブルルーム★,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□ダブルルーム★,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,◇禁煙◇コンフォートシングルルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□ツインルーム★,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,■喫煙■ツインルーム★,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,◇禁煙◇コンフォートツインルーム★,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□セミダブルルーム♪,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,■喫煙■セミダブルルーム♪,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,■喫煙■ダブルルーム♪,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□ダブルルーム♪,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,○禁煙○コンフォートデラックスツインルーム,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□コンフォートセミダブルルーム♪,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□コンフォートダブルルーム♪,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□ツインルーム♪,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,■喫煙■ツインルーム♪,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,□禁煙□コンフォートツインルーム♪,4800
2024-08-25,rakuten,ホテルルートイン矢巾,盛岡,○禁煙○コンフォートデラックスツインルーム★,4800
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] シングルA 眺望無し 【17平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,［禁煙］シングルA 2部屋セット 眺望無し,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙]TSUMUGIフォレストツイン眺望無し【25平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] フォレストツイン 眺望なし 【25平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] ツイン2部屋セット 眺望なし,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] スタンダードトリプル 桜島ビュー 【27平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] TSUMUGI桜島ビューツイン【27平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] スタンダードツイン 桜島ビュー 【27平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] シングルB 眺望なし【14平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] フォレストフォース 眺望なし【48平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] スタンダードダブル 眺望なし【29平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] スタンダードフォース 眺望なし【54平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] プレミアムツイン 桜島ビュー 【53平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙]　オーシャン桜島ビューツイン　【27平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙]　コンフォート桜島ビューツイン　【27平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] 桜島ビューフォース【54平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] コンフォート桜島ビューフォース【53平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙]　クラブコーナーツイン　眺望なし　【32平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] 桜島ビューダブル【27平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] クラブツイン 眺望なし 【50平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] ハリウッドツイン 眺望なし【31平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] グランド桜島ビューダブル 【31平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] グランド桜島ビューツイン 【31平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙]　ジャパニーズモダンツイン　眺望なし　【45平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙]　ユニバーサルルーム　桜島ビュー　【58平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙]　ジャパニーズモダンデラックスツイン　桜島ビュー,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙]　源泉掛け流し温泉付きジャパニーズガーデンスイート,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙]ジャパニーズモダンコーナーツイン眺望なし[55平米],7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] クラブエグゼクティブツイン 桜島ビュー【54平米】,7700
2024-08-25,rakuten,ＳＨＩＲＯＹＡＭＡ　ＨＯＴＥＬ　ｋａｇｏｓｈｉｍ...,鹿児島・桜島,[禁煙] デラックスツイン 桜島ビュー 【53平米】,7700
2024-08-25,rakuten,ホテル日航ノースランド帯広,帯広・十勝,◇禁煙◇セミダブル（18平米）◇140ｃｍ幅ダブルベッド,4150
2024-08-25,rakuten,ホテル日航ノースランド帯広,帯広・十勝,◆喫煙◆セミダブル（18平米）◆140ｃｍ幅ダブルベッド,4150
2024-08-25,rakuten,ホテル日航ノースランド帯広,帯広・十勝,◇禁煙◇トリプル（27平米）◇110〜122ｃｍ幅ベッド,4150
2024-08-25,rakuten,ホテル日航ノースランド帯広,帯広・十勝,◆喫煙◆トリプル（27平米）◆110〜122ｃｍ幅ベッド,4150
2024-08-25,rakuten,ホテル日航ノースランド帯広,帯広・十勝,◇禁煙◇ツインA（22平米）◇110ｃｍ幅ベッド,4150
2024-08-25,rakuten,ホテル日航ノースランド帯広,帯広・十勝,◆喫煙◆ツインA（22平米）◆110ｃｍ幅ベッド,4150
2024-08-25,rakuten,ホテル日航ノースランド帯広,帯広・十勝,◇禁煙コネクティングルーム（27平米×2）120cm幅ベッド,4150
2024-08-25,rakuten,ホテル日航ノースランド帯広,帯広・十勝,◇禁煙◇スーペリアダブル◇22平米◇160ｃｍクイーンベッド,4150
2024-08-25,rakuten,ホテル日航ノースランド帯広,帯広・十勝,◆喫煙◆スーペリアダブル◆22平米◆160ｃｍクイーンベッド,4150
2024-08-25,rakuten,ホテル日航ノースランド帯広,帯広・十勝,◇禁煙◇ハリウッドツイン（22平米）◇110cm幅ベッド,4150
